Source,Target,Type,Weight,TitleType
nm10746384,tt14011710,Undirected,1,movie
nm10746384,tt13390748,Undirected,1,movie
nm10748795,tt15007122,Undirected,1,movie
nm1074955,tt11865804,Undirected,1,movie
nm10749896,tt10333474,Undirected,1,movie
nm10750404,tt14562426,Undirected,1,movie
nm10750800,tt16088562,Undirected,1,movie
nm10753760,tt6385680,Undirected,1,movie
nm10753760,tt13924672,Undirected,1,movie
nm10755329,tt5798156,Undirected,1,movie
nm10755606,tt14848306,Undirected,1,movie
nm1254619,tt15077296,Undirected,1,movie
nm10756372,tt16996998,Undirected,1,movie
nm10757136,tt11911686,Undirected,1,movie
nm10757202,tt15205194,Undirected,1,movie
nm10757787,tt13310936,Undirected,1,movie
nm10758480,tt14856340,Undirected,1,movie
nm5150708,tt15766212,Undirected,1,movie
nm10760787,tt11872602,Undirected,1,movie
nm9037012,tt12245660,Undirected,1,movie
nm10761275,tt10475916,Undirected,1,movie
nm11116600,tt2076822,Undirected,1,movie
nm10762218,tt12226872,Undirected,1,movie
nm10762413,tt13831584,Undirected,1,movie
nm10762413,tt12157566,Undirected,1,movie
nm10764196,tt11885070,Undirected,1,movie
nm10764439,tt8847712,Undirected,1,movie
nm10764439,tt11525644,Undirected,1,movie
nm10764439,tt13453006,Undirected,1,movie
nm10764916,tt3272066,Undirected,1,movie
nm10764916,tt7737640,Undirected,1,movie
nm10764932,tt11880264,Undirected,1,movie
nm1076550,tt13821562,Undirected,1,movie
nm10766168,tt10485250,Undirected,1,movie
nm10766327,tt4513678,Undirected,1,movie
nm10766851,tt14077696,Undirected,1,movie
nm10767302,tt17162308,Undirected,1,movie
nm10767487,tt12872484,Undirected,1,movie
nm1076753,tt15856776,Undirected,1,movie
nm10768386,tt11611486,Undirected,1,movie
nm11157380,tt16103604,Undirected,1,movie
nm11157380,tt16496666,Undirected,1,movie
nm10768864,tt14050196,Undirected,1,movie
nm10770267,tt11906860,Undirected,1,movie
nm2996934,tt15337104,Undirected,1,movie
nm10770557,tt12628280,Undirected,1,movie
nm10771499,tt12789286,Undirected,1,movie
nm10771935,tt14121686,Undirected,1,movie
nm10771935,tt15040900,Undirected,1,movie
nm10773435,tt14449392,Undirected,1,movie
nm10773635,tt9526392,Undirected,1,movie
nm10773636,tt12744120,Undirected,1,movie
nm10773636,tt12680684,Undirected,1,movie
nm10774036,tt12807554,Undirected,1,movie
nm10774635,tt13933600,Undirected,1,movie
nm10775399,tt15268472,Undirected,1,movie
nm10775995,tt14850142,Undirected,1,movie
nm10776366,tt14585564,Undirected,1,movie
nm10779175,tt7014378,Undirected,1,movie
nm10779175,tt3554046,Undirected,1,movie
nm10780088,tt8404256,Undirected,1,movie
nm10780890,tt15160924,Undirected,1,movie
nm10782473,tt14009690,Undirected,1,movie
nm7933399,tt14009690,Undirected,1,movie
nm10783579,tt16399570,Undirected,1,movie
nm10784124,tt16380036,Undirected,1,movie
nm10784573,tt12662642,Undirected,1,movie
nm10784573,tt11529700,Undirected,1,movie
nm10786350,tt10850200,Undirected,1,movie
nm10786859,tt14256394,Undirected,1,movie
nm10787353,tt14638790,Undirected,1,movie
nm10787524,tt11170938,Undirected,1,movie
nm10787814,tt11291314,Undirected,1,movie
nm10787989,tt3420504,Undirected,1,movie
nm10788648,tt15292590,Undirected,1,movie
nm10789075,tt14573312,Undirected,1,movie
nm10789075,tt13501972,Undirected,1,movie
nm10789767,tt10438512,Undirected,1,movie
nm10789921,tt8667502,Undirected,1,movie
nm10792627,tt10287908,Undirected,1,movie
nm10798519,tt14928854,Undirected,1,movie
nm10798777,tt11286314,Undirected,1,movie
nm10798779,tt15547740,Undirected,1,movie
nm10799251,tt15350956,Undirected,1,movie
nm10799251,tt15094334,Undirected,1,movie
nm10799619,tt16044262,Undirected,1,movie
nm10799635,tt14404708,Undirected,1,movie
nm10799841,tt11355358,Undirected,1,movie
nm10801310,tt4733624,Undirected,1,movie
nm1080144,tt3554046,Undirected,1,movie
nm10803273,tt10563232,Undirected,1,movie
nm4792968,tt14495920,Undirected,1,movie
nm10803649,tt13696480,Undirected,1,movie
nm10803986,tt11674072,Undirected,1,movie
nm9693473,tt10327252,Undirected,1,movie
nm10804456,tt10574244,Undirected,1,movie
nm10804772,tt11813228,Undirected,1,movie
nm10806012,tt10569656,Undirected,1,movie
nm10807830,tt13304732,Undirected,1,movie
nm12428567,tt11115272,Undirected,1,movie
nm10809952,tt15122408,Undirected,1,movie
nm10810093,tt12801262,Undirected,1,movie
nm10810543,tt14803218,Undirected,1,movie
nm10811035,tt14760842,Undirected,1,movie
nm10811079,tt5045682,Undirected,1,movie
nm10811642,tt11826450,Undirected,1,movie
nm10812405,tt14212128,Undirected,1,movie
nm10812407,tt14212128,Undirected,1,movie
nm10812757,tt10172716,Undirected,1,movie
nm10813258,tt15686598,Undirected,1,movie
nm10813574,tt14651512,Undirected,1,movie
nm10813958,tt14043522,Undirected,1,movie
nm10814108,tt14792588,Undirected,1,movie
nm10814108,tt14076256,Undirected,1,movie
nm10815985,tt15364098,Undirected,1,movie
nm10816033,tt15047352,Undirected,1,movie
nm10816033,tt15047264,Undirected,1,movie
nm10816631,tt10917654,Undirected,1,movie
nm10817700,tt11379584,Undirected,1,movie
nm10818943,tt10712788,Undirected,1,movie
nm1082007,tt11422728,Undirected,1,movie
nm10820095,tt14845520,Undirected,1,movie
nm10820957,tt10141026,Undirected,1,movie
nm10821259,tt9176102,Undirected,1,movie
nm12415936,tt13926652,Undirected,1,movie
nm10821745,tt13975458,Undirected,1,movie
nm10821876,tt10695408,Undirected,1,movie
nm10822263,tt15064334,Undirected,1,movie
nm10822377,tt9284778,Undirected,1,movie
nm10822777,tt5737388,Undirected,1,movie
nm10824239,tt4813116,Undirected,1,movie
nm10824239,tt9857850,Undirected,1,movie
nm10825560,tt15064334,Undirected,1,movie
nm10825560,tt13162484,Undirected,1,movie
nm10826498,tt13357488,Undirected,1,movie
nm10826498,tt13997634,Undirected,1,movie
nm10827524,tt12392576,Undirected,1,movie
nm1082772,tt14204228,Undirected,1,movie
nm10827765,tt10618682,Undirected,1,movie
nm3702076,tt9376612,Undirected,1,movie
nm10828782,tt18084296,Undirected,1,movie
nm10829097,tt5477396,Undirected,1,movie
nm10829272,tt14413570,Undirected,1,movie
nm10829273,tt14413570,Undirected,1,movie
nm10830058,tt8710116,Undirected,1,movie
nm10830058,tt12503602,Undirected,1,movie
nm10831295,tt13551014,Undirected,1,movie
nm10833692,tt12696316,Undirected,1,movie
nm10833962,tt17008094,Undirected,1,movie
nm10834029,tt14515730,Undirected,1,movie
nm10835232,tt9410034,Undirected,1,movie
nm10835336,tt15778012,Undirected,1,movie
nm10836866,tt16350250,Undirected,1,movie
nm10837603,tt12623466,Undirected,1,movie
nm10838280,tt15739214,Undirected,1,movie
nm10838280,tt14263572,Undirected,1,movie
nm3609605,tt6432466,Undirected,1,movie
nm10839114,tt15708792,Undirected,1,movie
nm10840326,tt13334698,Undirected,1,movie
nm10840599,tt15738428,Undirected,1,movie
nm10840951,tt14399136,Undirected,1,movie
nm10841085,tt13677300,Undirected,1,movie
nm10843498,tt14167084,Undirected,1,movie
nm10843504,tt10767140,Undirected,1,movie
nm10843539,tt11941914,Undirected,1,movie
nm10844152,tt15131600,Undirected,1,movie
nm10846322,tt15466052,Undirected,1,movie
nm10846322,tt12560724,Undirected,1,movie
nm10847037,tt9748424,Undirected,1,movie
nm10847038,tt9748424,Undirected,1,movie
nm10849180,tt15404378,Undirected,1,movie
nm10850621,tt10453044,Undirected,1,movie
nm10853176,tt4439620,Undirected,1,movie
nm10854353,tt15700562,Undirected,1,movie
nm10854434,tt10676022,Undirected,1,movie
nm10855398,tt12856388,Undirected,1,movie
nm10856157,tt13611908,Undirected,1,movie
nm10856254,tt14036870,Undirected,1,movie
nm1085663,tt11418290,Undirected,1,movie
nm10856879,tt13660118,Undirected,1,movie
nm10856879,tt12761410,Undirected,1,movie
nm10856917,tt12221126,Undirected,1,movie
nm11601487,tt13379908,Undirected,1,movie
nm1085812,tt16418270,Undirected,1,movie
nm10859561,tt14090560,Undirected,1,movie
nm10859688,tt14278088,Undirected,1,movie
nm10859979,tt13927206,Undirected,1,movie
nm10860044,tt14690080,Undirected,1,movie
nm10860764,tt14030566,Undirected,1,movie
nm10860843,tt16971070,Undirected,1,movie
nm10861133,tt10834108,Undirected,1,movie
nm10862047,tt9115530,Undirected,1,movie
nm10862047,tt7144666,Undirected,1,movie
nm10862664,tt12381206,Undirected,1,movie
nm10863824,tt14623168,Undirected,1,movie
nm10863862,tt15599902,Undirected,1,movie
nm10864600,tt12466240,Undirected,1,movie
nm7977141,tt14495920,Undirected,1,movie
nm10866102,tt16212308,Undirected,1,movie
nm10867429,tt9168164,Undirected,1,movie
nm10868876,tt12843890,Undirected,1,movie
nm12879708,tt10418662,Undirected,1,movie
nm12879708,tt15724436,Undirected,1,movie
nm12879708,tt14490618,Undirected,1,movie
nm10868920,tt14490618,Undirected,1,movie
nm10868920,tt14588236,Undirected,1,movie
nm10869613,tt13991210,Undirected,1,movie
nm10870141,tt16226832,Undirected,1,movie
nm10870141,tt13466780,Undirected,1,movie
nm10870141,tt12466240,Undirected,1,movie
nm10870782,tt11143176,Undirected,1,movie
nm10872079,tt6992978,Undirected,1,movie
nm10872263,tt15434318,Undirected,1,movie
nm10873008,tt10838180,Undirected,1,movie
nm10874030,tt12362644,Undirected,1,movie
nm10874087,tt14215672,Undirected,1,movie
nm10874096,tt14740436,Undirected,1,movie
nm10874097,tt14740436,Undirected,1,movie
nm10876515,tt15402718,Undirected,1,movie
nm10876884,tt10726872,Undirected,1,movie
nm10877323,tt10896398,Undirected,1,movie
nm5984931,tt2599878,Undirected,1,movie
nm10877908,tt11374586,Undirected,1,movie
nm10878188,tt14585564,Undirected,1,movie
nm10878294,tt15228090,Undirected,1,movie
nm10879791,tt10661848,Undirected,1,movie
nm10879865,tt10661848,Undirected,1,movie
nm12352228,tt3228774,Undirected,1,movie
nm12352228,tt3480822,Undirected,1,movie
nm12352228,tt6856242,Undirected,1,movie
nm10880746,tt15249650,Undirected,1,movie
nm10880842,tt10782740,Undirected,1,movie
nm10882195,tt13149544,Undirected,1,movie
nm8067455,tt14041750,Undirected,1,movie
nm10884525,tt15432598,Undirected,1,movie
nm1088493,tt11579538,Undirected,1,movie
nm10886215,tt11713108,Undirected,1,movie
nm10886649,tt8144782,Undirected,1,movie
nm10886783,tt15208648,Undirected,1,movie
nm10886783,tt10687016,Undirected,1,movie
nm10886801,tt13871364,Undirected,1,movie
nm10886829,tt14485654,Undirected,1,movie
nm10886829,tt13774054,Undirected,1,movie
nm10886924,tt15821234,Undirected,1,movie
nm10887206,tt14264308,Undirected,1,movie
nm10888434,tt10854954,Undirected,1,movie
nm10888654,tt11684668,Undirected,1,movie
nm10891345,tt10758868,Undirected,1,movie
nm10894535,tt15553150,Undirected,1,movie
nm10895564,tt12538022,Undirected,1,movie
nm10896703,nm9850198,Undirected,1,movie
nm10896796,tt15358770,Undirected,1,movie
nm10897133,tt14130986,Undirected,1,movie
nm10897271,tt10851100,Undirected,1,movie
nm10897387,tt15385142,Undirected,1,movie
nm10899755,tt11718902,Undirected,1,movie
nm10899928,tt11300738,Undirected,1,movie
nm10900118,tt15568166,Undirected,1,movie
nm10900118,tt14426684,Undirected,1,movie
nm10900578,tt15754972,Undirected,1,movie
nm10900684,tt15553030,Undirected,1,movie
nm10900759,tt9691348,Undirected,1,movie
nm10902681,tt10062338,Undirected,1,movie
nm1090313,tt8844062,Undirected,1,movie
nm10903155,tt13450602,Undirected,1,movie
nm12546422,tt12844798,Undirected,1,movie
nm10904044,tt15568130,Undirected,1,movie
nm10904044,tt15778204,Undirected,1,movie
nm10904185,tt9569610,Undirected,1,movie
nm10905436,tt15472294,Undirected,1,movie
nm10905753,tt11410238,Undirected,1,movie
nm10905753,tt14428522,Undirected,1,movie
nm10905753,tt13074604,Undirected,1,movie
nm10905968,tt10659270,Undirected,1,movie
nm10907274,tt15517224,Undirected,1,movie
nm10907274,tt13839612,Undirected,1,movie
nm10907297,tt16058596,Undirected,1,movie
nm10907557,tt11011374,Undirected,1,movie
nm10907557,tt10731768,Undirected,1,movie
nm10909081,tt14831192,Undirected,1,movie
nm10910227,tt16154112,Undirected,1,movie
nm10911362,tt16025108,Undirected,1,movie
nm10911379,tt14433086,Undirected,1,movie
nm10912011,tt10929332,Undirected,1,movie
nm10912071,tt16294418,Undirected,1,movie
nm10913922,tt10280296,Undirected,1,movie
nm10914127,tt15228082,Undirected,1,movie
nm10915082,tt10838180,Undirected,1,movie
nm10915758,tt14397732,Undirected,1,movie
nm10915758,tt14323152,Undirected,1,movie
nm10915758,tt13332286,Undirected,1,movie
nm10916597,tt11018614,Undirected,1,movie
nm10916980,tt14229634,Undirected,1,movie
nm10917030,tt13059278,Undirected,1,movie
nm10917116,tt11980054,Undirected,1,movie
nm10917256,tt13779236,Undirected,1,movie
nm10918012,tt15738306,Undirected,1,movie
nm10918012,tt15293778,Undirected,1,movie
nm10918105,tt14917564,Undirected,1,movie
nm10918105,tt14941888,Undirected,1,movie
nm5725950,tt14154734,Undirected,1,movie
nm10918965,tt15891622,Undirected,1,movie
nm10919805,tt13839612,Undirected,1,movie
nm10920438,tt17499104,Undirected,1,movie
nm10920438,tt1601476,Undirected,1,movie
nm1092184,tt15439196,Undirected,1,movie
nm10922068,tt12385296,Undirected,1,movie
nm7547670,tt18693146,Undirected,1,movie
nm10923847,tt10825786,Undirected,1,movie
nm10924649,tt14697568,Undirected,1,movie
nm8488295,tt14781176,Undirected,1,movie
nm10924822,tt14779730,Undirected,1,movie
nm10925026,tt6079772,Undirected,1,movie
nm10925026,tt13495154,Undirected,1,movie
nm10925647,tt1914388,Undirected,1,movie
nm10926764,tt11813228,Undirected,1,movie
nm10927914,tt10837952,Undirected,1,movie
nm10927915,tt10837952,Undirected,1,movie
nm10927917,tt10837952,Undirected,1,movie
nm10928955,tt7272266,Undirected,1,movie
nm1093067,tt15292074,Undirected,1,movie
nm1093067,tt10367074,Undirected,1,movie
nm10931063,tt13742892,Undirected,1,movie
nm10931164,tt14765598,Undirected,1,movie
nm10931608,tt14773824,Undirected,1,movie
nm10931608,tt14773872,Undirected,1,movie
nm10932602,tt9376612,Undirected,1,movie
nm10932602,tt9777666,Undirected,1,movie
nm10932740,tt11876478,Undirected,1,movie
nm10933578,tt10850940,Undirected,1,movie
nm10934232,tt14244670,Undirected,1,movie
nm10934353,tt15187318,Undirected,1,movie
nm10934790,tt11373840,Undirected,1,movie
nm10935209,tt10990188,Undirected,1,movie
nm10935478,tt10981304,Undirected,1,movie
nm10936533,tt15690236,Undirected,1,movie
nm10937249,tt12953392,Undirected,1,movie
nm10937311,tt13716446,Undirected,1,movie
nm10938237,tt14573312,Undirected,1,movie
nm10938551,tt10916844,Undirected,1,movie
nm10938697,tt11906472,Undirected,1,movie
nm10939995,tt11847126,Undirected,1,movie
nm10940397,tt11575516,Undirected,1,movie
nm10940397,tt11558902,Undirected,1,movie
nm10940512,tt14416706,Undirected,1,movie
nm10941188,tt13839612,Undirected,1,movie
nm10941508,tt14613182,Undirected,1,movie
nm10942039,tt10674614,Undirected,1,movie
nm10942072,tt13009878,Undirected,1,movie
nm10942171,tt10832274,Undirected,1,movie
nm10942171,tt11115706,Undirected,1,movie
nm10943515,tt15223708,Undirected,1,movie
nm10943554,tt14355276,Undirected,1,movie
nm10943636,tt8434110,Undirected,1,movie
nm6394212,tt12444004,Undirected,1,movie
nm10944238,tt17717882,Undirected,1,movie
nm10944458,tt14358504,Undirected,1,movie
nm10944941,tt14844586,Undirected,1,movie
nm1321727,tt14058484,Undirected,1,movie
nm10945315,tt11011374,Undirected,1,movie
nm10945338,tt7518786,Undirected,1,movie
nm10945338,tt11260832,Undirected,1,movie
nm10945541,tt14147624,Undirected,1,movie
nm10945776,tt15371730,Undirected,1,movie
nm10946816,tt10712928,Undirected,1,movie
nm10947246,tt12728668,Undirected,1,movie
nm10947293,tt13329274,Undirected,1,movie
nm10948293,tt14169632,Undirected,1,movie
nm10948377,tt9760426,Undirected,1,movie
nm10948377,tt13307008,Undirected,1,movie
nm10948431,tt15327474,Undirected,1,movie
nm1094877,tt15439424,Undirected,1,movie
nm10948822,tt15249650,Undirected,1,movie
nm1094895,tt13609638,Undirected,1,movie
nm10949473,tt12753120,Undirected,1,movie
nm10949516,tt15521556,Undirected,1,movie
nm10950096,tt13622146,Undirected,1,movie
nm10950327,tt14257608,Undirected,1,movie
nm10951094,tt10488710,Undirected,1,movie
nm10951094,tt15215662,Undirected,1,movie
nm10951298,tt15548528,Undirected,1,movie
nm10952143,tt12117860,Undirected,1,movie
nm10952460,tt9178190,Undirected,1,movie
nm10952784,tt8027910,Undirected,1,movie
nm10954204,tt10704342,Undirected,1,movie
nm10954320,tt8551680,Undirected,1,movie
nm1095499,tt9471828,Undirected,1,movie
nm10955036,tt14503918,Undirected,1,movie
nm10955044,tt14740962,Undirected,1,movie
nm10955860,tt13445076,Undirected,1,movie
nm10957171,tt8400856,Undirected,1,movie
nm10957565,tt14350548,Undirected,1,movie
nm10958352,tt14570612,Undirected,1,movie
nm10958600,tt12731980,Undirected,1,movie
nm10959481,tt13003996,Undirected,1,movie
nm10959668,tt15245692,Undirected,1,movie
nm10959668,tt15240010,Undirected,1,movie
nm1096014,tt6264654,Undirected,1,movie
nm10961063,tt12383142,Undirected,1,movie
nm1096112,tt14128824,Undirected,1,movie
nm10961461,tt1160419,Undirected,1,movie
nm1096156,tt6150932,Undirected,1,movie
nm8090008,tt13235308,Undirected,1,movie
nm10963743,tt13382698,Undirected,1,movie
nm10964669,tt3215824,Undirected,1,movie
nm10964785,tt15680876,Undirected,1,movie
nm10965365,tt14539506,Undirected,1,movie
nm10965365,tt15089212,Undirected,1,movie
nm10965725,tt15568154,Undirected,1,movie
nm10965725,tt15568180,Undirected,1,movie
nm1096575,tt10384534,Undirected,1,movie
nm10966169,tt14147624,Undirected,1,movie
nm10966246,tt16376340,Undirected,1,movie
nm10966736,tt4552196,Undirected,1,movie
nm10967012,tt13666842,Undirected,1,movie
nm10967012,tt13672082,Undirected,1,movie
nm10967234,tt16369236,Undirected,1,movie
nm10968229,tt12986194,Undirected,1,movie
nm10968419,tt10342914,Undirected,1,movie
nm10969261,tt15473274,Undirected,1,movie
nm10969271,tt14170748,Undirected,1,movie
nm10969393,tt17321830,Undirected,1,movie
nm10969396,tt10928872,Undirected,1,movie
nm1096977,tt5433138,Undirected,1,movie
nm10969857,tt10556674,Undirected,1,movie
nm10971544,tt15727400,Undirected,1,movie
nm10973212,tt14819916,Undirected,1,movie
nm10973733,tt3480822,Undirected,1,movie
nm10973733,tt6334354,Undirected,1,movie
nm10973733,tt0870154,Undirected,1,movie
nm1097543,tt9786896,Undirected,1,movie
nm10976452,tt13361442,Undirected,1,movie
nm1097663,tt15555144,Undirected,1,movie
nm10977008,tt15477964,Undirected,1,movie
nm10977019,tt14723488,Undirected,1,movie
nm10977019,tt14723488,Undirected,1,movie
nm10977473,tt10940890,Undirected,1,movie
nm10977474,tt10940890,Undirected,1,movie
nm10978138,tt12223548,Undirected,1,movie
nm4138908,tt14804080,Undirected,1,movie
nm10978353,tt10737358,Undirected,1,movie
nm10978353,tt13808654,Undirected,1,movie
nm10978790,tt13268920,Undirected,1,movie
nm10979061,tt13710264,Undirected,1,movie
nm10979061,tt13123976,Undirected,1,movie
nm10979204,tt13732172,Undirected,1,movie
nm10980057,tt11762434,Undirected,1,movie
nm10980314,tt13603378,Undirected,1,movie
nm1098324,tt14708412,Undirected,1,movie
nm10983531,tt5433138,Undirected,1,movie
nm10983687,tt16358282,Undirected,1,movie
nm10984277,tt11333938,Undirected,1,movie
nm10984277,tt7740496,Undirected,1,movie
nm10984482,tt4936034,Undirected,1,movie
nm10984723,tt13466034,Undirected,1,movie
nm1098493,tt7991608,Undirected,1,movie
nm10985045,tt13147820,Undirected,1,movie
nm10986409,tt12872484,Undirected,1,movie
nm10987604,tt13057076,Undirected,1,movie
nm10987604,tt11348164,Undirected,1,movie
nm10988272,tt10229068,Undirected,1,movie
nm10989136,tt11452024,Undirected,1,movie
nm10989790,tt18329412,Undirected,1,movie
nm10990536,tt2397461,Undirected,1,movie
nm1099262,tt14955044,Undirected,1,movie
nm10992712,tt13422392,Undirected,1,movie
nm2269672,tt11271038,Undirected,1,movie
nm5884523,tt11987032,Undirected,1,movie
nm1099396,tt13886712,Undirected,1,movie
nm10995110,tt13018374,Undirected,1,movie
nm10996195,tt13651868,Undirected,1,movie
nm10997122,tt15166396,Undirected,1,movie
nm10997266,tt10926320,Undirected,1,movie
nm10997269,tt14933854,Undirected,1,movie
nm1099867,tt6506264,Undirected,1,movie
nm9358657,tt14916812,Undirected,1,movie
nm10999714,tt16370004,Undirected,1,movie
nm1099979,tt13087796,Undirected,1,movie
nm11001207,tt14409080,Undirected,1,movie
nm11001208,tt14409080,Undirected,1,movie
nm11004136,tt14793734,Undirected,1,movie
nm11004136,tt14986870,Undirected,1,movie
nm11006971,tt3454424,Undirected,1,movie
nm11007233,tt10712828,Undirected,1,movie
nm11007280,tt9149942,Undirected,1,movie
nm11007306,tt13653722,Undirected,1,movie
nm11007306,tt16405092,Undirected,1,movie
nm11008578,tt14362740,Undirected,1,movie
nm1100866,tt5124794,Undirected,1,movie
nm11008974,tt14624566,Undirected,1,movie
nm11009161,tt15170394,Undirected,1,movie
nm11009161,tt15670842,Undirected,1,movie
nm11009161,tt16210912,Undirected,1,movie
nm1101050,tt4682970,Undirected,1,movie
nm11011122,tt13932848,Undirected,1,movie
nm11011122,tt13688748,Undirected,1,movie
nm11011122,tt14203930,Undirected,1,movie
nm11011357,tt10192704,Undirected,1,movie
nm11011705,tt16377636,Undirected,1,movie
nm11012059,tt12847812,Undirected,1,movie
nm11012426,tt15465144,Undirected,1,movie
nm11012426,tt15374748,Undirected,1,movie
nm11012966,tt8804830,Undirected,1,movie
nm11013067,tt14036870,Undirected,1,movie
nm11013388,tt10959454,Undirected,1,movie
nm11014243,tt14167658,Undirected,1,movie
nm11014407,tt15004832,Undirected,1,movie
nm11015952,tt7336284,Undirected,1,movie
nm11016140,tt15690334,Undirected,1,movie
nm11016712,tt5034838,Undirected,1,movie
nm1101674,tt11436498,Undirected,1,movie
nm2419093,tt15359558,Undirected,1,movie
nm2419093,tt14960098,Undirected,1,movie
nm11017080,tt14215872,Undirected,1,movie
nm11017080,tt11009876,Undirected,1,movie
nm11017080,tt12758226,Undirected,1,movie
nm11017683,tt15012612,Undirected,1,movie
nm4148225,tt11024096,Undirected,1,movie
nm11017832,tt11024260,Undirected,1,movie
nm11017845,tt10062556,Undirected,1,movie
nm11018075,tt14072690,Undirected,1,movie
nm1101822,tt14083718,Undirected,1,movie
nm11018433,tt9866204,Undirected,1,movie
nm11019590,tt14390342,Undirected,1,movie
nm11019762,tt11028100,Undirected,1,movie
nm11019882,tt13070594,Undirected,1,movie
nm11019970,tt15520164,Undirected,1,movie
nm11020225,tt14696710,Undirected,1,movie
nm11020377,tt15447970,Undirected,1,movie
nm11020687,tt12860528,Undirected,1,movie
nm11020758,tt13269616,Undirected,1,movie
nm11021761,tt14496194,Undirected,1,movie
nm12941948,tt14894952,Undirected,1,movie
nm11022106,tt15710662,Undirected,1,movie
nm11022476,tt11092594,Undirected,1,movie
nm11023667,tt14558782,Undirected,1,movie
nm11023679,tt10152736,Undirected,1,movie
nm11023812,tt10062556,Undirected,1,movie
nm11023997,tt15140954,Undirected,1,movie
nm11023997,tt15553030,Undirected,1,movie
nm11024263,tt13575806,Undirected,1,movie
nm11024263,tt3420504,Undirected,1,movie
nm1102455,tt14766300,Undirected,1,movie
nm11024889,tt10556674,Undirected,1,movie
nm11026688,tt12568542,Undirected,1,movie
nm11026709,tt11821726,Undirected,1,movie
nm12932696,tt13288838,Undirected,1,movie
nm11027160,tt14859132,Undirected,1,movie
nm11027290,tt11049364,Undirected,1,movie
nm11027501,tt10150676,Undirected,1,movie
nm11027625,tt13787584,Undirected,1,movie
nm11028228,tt15929100,Undirected,1,movie
nm11028495,tt13667572,Undirected,1,movie
nm11029137,tt16735400,Undirected,1,movie
nm11029421,tt16476902,Undirected,1,movie
nm9468443,tt10667360,Undirected,1,movie
nm11029769,tt9815156,Undirected,1,movie
nm11029936,tt11529628,Undirected,1,movie
nm11029945,tt12538910,Undirected,1,movie
nm11029946,tt12538910,Undirected,1,movie
nm11030142,tt14675732,Undirected,1,movie
nm11030529,tt12262324,Undirected,1,movie
nm11030946,tt14200412,Undirected,1,movie
nm11031095,tt14779456,Undirected,1,movie
nm11031131,tt13283046,Undirected,1,movie
nm11031841,tt13734530,Undirected,1,movie
nm11032131,tt14076256,Undirected,1,movie
nm1103293,tt8356684,Undirected,1,movie
nm11032978,tt11332500,Undirected,1,movie
nm11033002,tt11063992,Undirected,1,movie
nm11033303,tt11064518,Undirected,1,movie
nm11033444,tt13734530,Undirected,1,movie
nm11033507,tt14200412,Undirected,1,movie
nm11037388,tt11535228,Undirected,1,movie
nm11037732,tt11412892,Undirected,1,movie
nm11037983,tt14404626,Undirected,1,movie
nm11039901,tt10282962,Undirected,1,movie
nm11039901,tt14344488,Undirected,1,movie
nm11040615,tt10669868,Undirected,1,movie
nm11041398,tt13722764,Undirected,1,movie
nm11041995,tt12564150,Undirected,1,movie
nm11042004,nm6915712,Undirected,1,movie
nm11042493,tt13678976,Undirected,1,movie
nm11043126,tt14687962,Undirected,1,movie
nm11044346,tt16249370,Undirected,1,movie
nm11044346,tt15929100,Undirected,1,movie
nm11044900,tt4940336,Undirected,1,movie
nm11045072,tt8614664,Undirected,1,movie
nm11045072,tt11863370,Undirected,1,movie
nm11045560,tt13789534,Undirected,1,movie
nm1104584,tt8336998,Undirected,1,movie
nm11046080,tt8716196,Undirected,1,movie
nm11046179,tt11354356,Undirected,1,movie
nm1104640,tt16604752,Undirected,1,movie
nm11046513,tt14034868,Undirected,1,movie
nm1104690,tt14870870,Undirected,1,movie
nm11048473,tt14121726,Undirected,1,movie
nm11049169,tt11131464,Undirected,1,movie
nm9919538,tt12198876,Undirected,1,movie
nm9919538,tt14358504,Undirected,1,movie
nm11051603,tt13986924,Undirected,1,movie
nm11051668,tt11152422,Undirected,1,movie
nm11051671,tt13938062,Undirected,1,movie
nm11051671,tt11152422,Undirected,1,movie
nm11052083,tt9476430,Undirected,1,movie
nm11052923,tt15006444,Undirected,1,movie
nm11052923,tt14813878,Undirected,1,movie
nm11052927,tt14813878,Undirected,1,movie
nm11052928,tt14813878,Undirected,1,movie
nm11053191,tt16430916,Undirected,1,movie
nm11054459,tt14675668,Undirected,1,movie
nm11055295,tt11314148,Undirected,1,movie
nm11055816,tt12796444,Undirected,1,movie
nm11055816,tt16751104,Undirected,1,movie
nm11056413,tt15138374,Undirected,1,movie
nm11056763,tt9378658,Undirected,1,movie
nm11945647,tt11133360,Undirected,1,movie
nm11057326,tt14418234,Undirected,1,movie
nm1105853,tt10670858,Undirected,1,movie
nm11058543,tt10928872,Undirected,1,movie
nm11058849,tt12807538,Undirected,1,movie
nm11058936,tt10854954,Undirected,1,movie
nm1105965,tt13150132,Undirected,1,movie
nm11059889,tt15676312,Undirected,1,movie
nm11062254,tt15731760,Undirected,1,movie
nm11063668,tt11137390,Undirected,1,movie
nm13314697,tt9804272,Undirected,1,movie
nm11063983,tt9376612,Undirected,1,movie
nm3817337,tt15682120,Undirected,1,movie
nm11065195,tt11122172,Undirected,1,movie
nm11065997,tt13970396,Undirected,1,movie
nm11066041,tt13282492,Undirected,1,movie
nm11066253,tt11143400,Undirected,1,movie
nm11066256,tt11143434,Undirected,1,movie
nm11067474,tt12761410,Undirected,1,movie
