Source,Target,Type,Weight,TitleType
nm0134005,tt9701940,Undirected,1,movie
nm0134027,tt8404256,Undirected,1,movie
nm0134234,tt6981064,Undirected,1,movie
nm0134922,tt6334354,Undirected,1,movie
nm0134939,tt12680684,Undirected,1,movie
nm0135047,tt10838180,Undirected,1,movie
nm0135047,tt9376612,Undirected,1,movie
nm0135047,tt7097896,Undirected,1,movie
nm0135491,tt10944760,Undirected,1,movie
nm0135511,tt9849004,Undirected,1,movie
nm0135848,tt13938062,Undirected,1,movie
nm0135848,tt7270808,Undirected,1,movie
nm0136021,tt6217926,Undirected,1,movie
nm0137228,tt13234058,Undirected,1,movie
nm0137479,tt2382320,Undirected,1,movie
nm0138902,tt0993840,Undirected,1,movie
nm0138902,tt12361974,Undirected,1,movie
nm0139528,tt12680684,Undirected,1,movie
nm6286594,nm8947466,Undirected,1,movie
nm12698783,tt11772670,Undirected,1,movie
nm0140180,tt10333474,Undirected,1,movie
nm0140755,tt10832274,Undirected,1,movie
nm0140757,tt10106394,Undirected,1,movie
nm0141127,tt10088984,Undirected,1,movie
nm0141133,tt14700948,Undirected,1,movie
nm0141133,tt10366460,Undirected,1,movie
nm0142505,tt14371060,Undirected,1,movie
nm0142875,tt12831788,Undirected,1,movie
nm0143404,tt4446228,Undirected,1,movie
nm0143764,tt6402468,Undirected,1,movie
nm0144521,tt11560260,Undirected,1,movie
nm0144830,tt13017584,Undirected,1,movie
nm0144910,tt11734264,Undirected,1,movie
nm0144996,tt4511054,Undirected,1,movie
nm0145393,tt6105456,Undirected,1,movie
nm0145577,tt9257620,Undirected,1,movie
nm9897631,tt9056484,Undirected,1,movie
nm7195396,tt6654210,Undirected,1,movie
nm0145842,tt12935940,Undirected,1,movie
nm0146039,tt9639470,Undirected,1,movie
nm0146226,tt15331298,Undirected,1,movie
nm0146245,tt6341832,Undirected,1,movie
nm0147080,tt7097896,Undirected,1,movie
nm0147257,tt5280052,Undirected,1,movie
nm0147818,tt5737044,Undirected,1,movie
nm0148304,tt11952722,Undirected,1,movie
nm0148516,tt7888964,Undirected,1,movie
nm0148833,tt7979580,Undirected,1,movie
nm0149332,tt13930868,Undirected,1,movie
nm0149712,tt15348042,Undirected,1,movie
nm0149860,tt10765448,Undirected,1,movie
nm0149949,tt11927670,Undirected,1,movie
nm0150302,tt13496236,Undirected,1,movie
nm11220755,tt15263698,Undirected,1,movie
nm11220755,tt9633480,Undirected,1,movie
nm11220755,tt13199716,Undirected,1,movie
nm9300245,tt10366460,Undirected,1,movie
nm0152678,tt14775666,Undirected,1,movie
nm0152680,tt9844322,Undirected,1,movie
nm0152911,tt11271038,Undirected,1,movie
nm0155392,tt10838180,Undirected,1,movie
nm0155837,tt8368408,Undirected,1,movie
nm0156057,tt4372572,Undirected,1,movie
nm0156234,tt4244994,Undirected,1,movie
nm0156960,tt15459190,Undirected,1,movie
nm0157207,tt8000706,Undirected,1,movie
nm0157312,tt9376612,Undirected,1,movie
nm0158118,tt15739358,Undirected,1,movie
nm0158141,tt14403262,Undirected,1,movie
nm0158147,tt6079772,Undirected,1,movie
nm0158903,tt15738560,Undirected,1,movie
nm5655999,tt12151820,Undirected,1,movie
nm0159280,tt2076822,Undirected,1,movie
nm0159369,tt14271514,Undirected,1,movie
nm0159550,tt3228774,Undirected,1,movie
nm0160100,tt10384366,Undirected,1,movie
nm0160184,tt14416450,Undirected,1,movie
nm9687716,tt2717870,Undirected,1,movie
nm0162445,tt14563506,Undirected,1,movie
nm0162913,nm9852732,Undirected,1,movie
nm0164412,tt15358226,Undirected,1,movie
nm0164476,tt11125620,Undirected,1,movie
nm8031985,tt3480822,Undirected,1,movie
nm8448842,tt2382320,Undirected,1,movie
nm8448842,tt12361974,Undirected,1,movie
nm0165146,tt5034838,Undirected,1,movie
nm0165146,tt3228774,Undirected,1,movie
nm0165199,tt13846372,Undirected,1,movie
nm0165604,tt5109280,Undirected,1,movie
nm7478142,tt6467266,Undirected,1,movie
nm7803533,tt13245542,Undirected,1,movie
nm0166767,tt10430850,Undirected,1,movie
nm0167009,tt11546920,Undirected,1,movie
nm0167139,tt7991608,Undirected,1,movie
nm0168150,tt5034838,Undirected,1,movie
nm0168150,tt7737528,Undirected,1,movie
nm0168262,tt12800524,Undirected,1,movie
nm3967118,tt14580444,Undirected,1,movie
nm1969993,tt10962368,Undirected,1,movie
nm0169831,tt15280486,Undirected,1,movie
nm0170861,tt3272066,Undirected,1,movie
nm0170892,tt13311390,Undirected,1,movie
nm6584207,tt0499097,Undirected,1,movie
nm6584207,tt7991608,Undirected,1,movie
nm9560039,tt11872668,Undirected,1,movie
nm0171129,tt17662898,Undirected,1,movie
nm0171129,tt14584478,Undirected,1,movie
nm0171129,tt14928972,Undirected,1,movie
nm0171129,tt17662736,Undirected,1,movie
nm0171762,tt11892272,Undirected,1,movie
nm0171762,tt18280498,Undirected,1,movie
nm0172182,tt6264654,Undirected,1,movie
nm9805851,tt11792512,Undirected,1,movie
nm0172614,tt13322120,Undirected,1,movie
nm0173039,tt10579952,Undirected,1,movie
nm0173103,tt12976450,Undirected,1,movie
nm0173218,tt6654210,Undirected,1,movie
nm0174336,tt4244994,Undirected,1,movie
nm0174443,tt9243804,Undirected,1,movie
nm0174484,tt10476458,Undirected,1,movie
nm0174942,tt10838180,Undirected,1,movie
nm6743502,tt1160419,Undirected,1,movie
nm8207093,tt9243804,Undirected,1,movie
nm0175987,tt1160419,Undirected,1,movie
nm7754720,tt10698658,Undirected,1,movie
nm0176625,tt11271038,Undirected,1,movie
nm0177147,tt4682970,Undirected,1,movie
nm6653739,tt6264654,Undirected,1,movie
nm6653739,tt10872600,Undirected,1,movie
nm0177742,tt15077296,Undirected,1,movie
nm8932956,tt8721424,Undirected,1,movie
nm0178287,tt8045100,Undirected,1,movie
nm7223304,tt7740510,Undirected,1,movie
nm0178713,tt7070330,Undirected,1,movie
nm0178840,tt6910678,Undirected,1,movie
nm0178885,tt15213754,Undirected,1,movie
nm0178932,tt15250412,Undirected,1,movie
nm0178945,tt14039050,Undirected,1,movie
nm5601429,tt10016180,Undirected,1,movie
nm0179562,tt4732794,Undirected,1,movie
nm0179959,tt3758814,Undirected,1,movie
nm0180405,tt10375632,Undirected,1,movie
nm0180410,tt9203694,Undirected,1,movie
nm0180683,tt4876134,Undirected,1,movie
nm0180767,tt11772670,Undirected,1,movie
nm0180942,tt10265034,Undirected,1,movie
nm1684599,tt10962368,Undirected,1,movie
nm0181429,tt13941852,Undirected,1,movie
nm0181739,tt10230994,Undirected,1,movie
nm0181771,tt9526392,Undirected,1,movie
nm0182099,tt10752004,Undirected,1,movie
